term,mp_id,mp_term_key,name,club,professions,profession_raw,profession_clean,profession_group,profession_group_web
10,49,10-49,Janusz Cichoń,KO,"emeryt, nauczyciel akademicki",nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
10,331,10-331,Jarosław Sellin,PiS,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
10,452,10-452,Jarosław Zieliński,PiS,"nauczyciel, parlamentarzysta",nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
10,27,10-27,Joanna Borowiak,PiS,"nauczyciel, nauczyciel akademicki",nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
10,27,10-27,Joanna Borowiak,PiS,"nauczyciel, nauczyciel akademicki",nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
10,252,10-252,Joanna Mucha,niez.,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
10,328,10-328,Joanna Scheuring-Wielgus,Lewica,socjolog,socjolog,socjolog,Edukacja i nauka,Edukacja i nauka
10,417,10-417,Joanna Wicha,Lewica,"pielęgniarka, socjolog",socjolog,socjolog,Edukacja i nauka,Edukacja i nauka
10,218,10-218,Katarzyna Anna Lubnauer,KO,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
10,62,10-62,Katarzyna Czochara,PiS,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
10,177,10-177,Katarzyna Kotula,Lewica,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
10,402,10-402,Katarzyna Ueberhan,Lewica,filozof,filozof,filozof,Edukacja i nauka,Edukacja i nauka
10,223,10-223,Krystian Łuczak,KO,archeolog,archeolog,archeolog,Edukacja i nauka,Edukacja i nauka
10,374,10-374,Krystyna Szumilas,KO,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
10,90,10-90,Krzysztof Gawkowski,Lewica,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
10,114,10-114,Krzysztof Grabczuk,KO,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
10,214,10-214,Krzysztof Lipiec,PiS,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
10,481,10-481,Krzysztof Piątkowski,KO,"historyk, nauczyciel, menedżer",historyk,historyk,Edukacja i nauka,Edukacja i nauka
10,481,10-481,Krzysztof Piątkowski,KO,"historyk, nauczyciel, menedżer",nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
10,40,10-40,Lidia Burzyńska,PiS,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
10,293,10-293,Lucjan Marek Pietrzczyk,KO,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
10,208,10-208,Maciej Lasek,KO,"inżynier mechanik, nauczyciel akademicki",nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
10,230,10-230,Maciej Małecki,PiS,historyk,historyk,historyk,Edukacja i nauka,Edukacja i nauka
10,413,10-413,Maciej Wąsik,PiS,archeolog,archeolog,archeolog,Edukacja i nauka,Edukacja i nauka
10,483,10-483,Magdalena Roguska,KO,filolog,filolog,filolog,Edukacja i nauka,Edukacja i nauka
10,462,10-462,Magdalena Łośko,KO,pedagog,pedagog,pedagog,Edukacja i nauka,Edukacja i nauka
10,264,10-264,Maja Ewa Nowak,Polska2050,pedagog,pedagog,pedagog,Edukacja i nauka,Edukacja i nauka
10,145,10-145,Marcin Józefaciuk,niez.,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
10,269,10-269,Marcin Ociepa,PiS,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
10,311,10-311,Marcin Romanowski,PiS,"nauczyciel akademicki, prawnik",nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
10,124,10-124,Marek Gzik,KO,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
10,194,10-194,Marek Krząkała,KO,"nauczyciel, tłumacz",nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
10,194,10-194,Marek Krząkała,KO,"nauczyciel, tłumacz",tłumacz,tłumacz,Edukacja i nauka,Edukacja i nauka
10,319,10-319,Marek Rząsa,KO,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
10,498,10-498,Marek Subocz,PiS,"filolog, parlamentarzysta",filolog,filolog,Edukacja i nauka,Edukacja i nauka
10,416,10-416,Marek Wesoły,PiS,"nauczyciel, przedsiębiorca prywatny",nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
10,109,10-109,Mariusz Gosek,PiS,pedagog,pedagog,pedagog,Edukacja i nauka,Edukacja i nauka
10,152,10-152,Mariusz Kamiński,PiS,historyk,historyk,historyk,Edukacja i nauka,Edukacja i nauka
10,193,10-193,Mariusz Krystian,PiS,"nauczyciel, technik elektryk",nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
10,225,10-225,Marzena Anna Machałek,PiS,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
10,260,10-260,Małgorzata Niemczyk,KO,"ekonomista, nauczyciel, trener",nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
10,394,10-394,Małgorzata Tracz,KO,"filolog, specjalista ds. szkoleń",filolog,filolog,Edukacja i nauka,Edukacja i nauka
10,394,10-394,Małgorzata Tracz,KO,"filolog, specjalista ds. szkoleń",specjalista ds. szkoleń,specjalista ds. szkoleń,Edukacja i nauka,Edukacja i nauka
10,473,10-473,Michał Kowalski,PiS,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
10,73,10-73,Michał Paweł Dworczyk,PiS,"historyk, polityk",historyk,historyk,Edukacja i nauka,Edukacja i nauka
10,355,10-355,Mirosława Stachowiak-Różecka,PiS,pedagog specjalny,pedagog specjalny,pedagog specjalny,Edukacja i nauka,Edukacja i nauka
10,239,10-239,Paulina Matysiak,niez.,filolog,filolog,filolog,Edukacja i nauka,Edukacja i nauka
10,178,10-178,Paweł Kowal,KO,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
10,466,10-466,Paweł Masełko,KO,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
10,281,10-281,Paweł Papke,KO,pedagog,pedagog,pedagog,Edukacja i nauka,Edukacja i nauka
10,11,10-11,Piotr Babinetz,PiS,"historyk, muzealnik",historyk,historyk,Edukacja i nauka,Edukacja i nauka
10,100,10-100,Piotr Gliński,PiS,pracownik naukowo-dydaktyczny,pracownik naukowo-dydaktyczny,pracownik naukowo-dydaktyczny,Edukacja i nauka,Edukacja i nauka
10,358,10-358,Piotr Paweł Strach,Polska2050,"menedżer, nauczyciel",nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
10,404,10-404,Piotr Uruski,PiS,"historyk, nauczyciel akademicki",historyk,historyk,Edukacja i nauka,Edukacja i nauka
10,404,10-404,Piotr Uruski,PiS,"historyk, nauczyciel akademicki",nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
10,308,10-308,Renata Rak,KO,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
10,107,10-107,Robert Gontarz,PiS,"ekonomista, matematyk, parlamentarzysta",matematyk,matematyk,Edukacja i nauka,Edukacja i nauka
10,188,10-188,Robert Kropiwnicki,KO,"menedżer, nauczyciel akademicki",nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
10,388,10-388,Ryszard Terlecki,PiS,historyk,historyk,historyk,Edukacja i nauka,Edukacja i nauka
10,108,10-108,Stanisław Gorczyca,KO,biolog,biolog,biolog,Edukacja i nauka,Edukacja i nauka
10,393,10-393,Stanisław Tomczyszyn,PSL-TD,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
10,401,10-401,Stanisław Tyszka,Konfederacja,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
10,343,10-343,Sławomir Skwarek,PiS,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
10,324,10-324,Tadeusz Samborski,PSL-TD,historyk,historyk,historyk,Edukacja i nauka,Edukacja i nauka
10,437,10-437,Tadeusz Woźniak,PiS,"nauczyciel, parlamentarzysta",nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
10,101,10-101,Tomasz Głogowski,KO,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
10,497,10-497,Tomasz Rzymkowski,Demokracja,"prawnik, nauczyciel akademicki",nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
10,453,10-453,Tomasz Zieliński,PiS,historyk,historyk,historyk,Edukacja i nauka,Edukacja i nauka
10,344,10-344,Waldemar Sługocki,KO,"nauczyciel akademicki, urzędnik",nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
10,266,10-266,Wanda Nowicka,Lewica,filolożka,filolożka,filolożka,Edukacja i nauka,Edukacja i nauka
10,55,10-55,Witold Wojciech Czarnecki,PiS,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
10,13,10-13,Władysław Bartoszewski,PSL-TD,pracownik naukowy,pracownik naukowy,pracownik naukowy,Edukacja i nauka,Edukacja i nauka
10,486,10-486,Włodzimierz Tomaszewski,PiS,"pedagog, polityk",pedagog,pedagog,Edukacja i nauka,Edukacja i nauka
10,66,10-66,Zbigniew Dolata,PiS,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
10,173,10-173,Zbigniew Konwiński,KO,"historyk, menedżer",historyk,historyk,Edukacja i nauka,Edukacja i nauka
10,204,10-204,Zbigniew Krzysztof Kuźmiuk,PiS,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
10,310,10-310,Zbigniew Rau,PiS,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
10,351,10-351,Zbigniew Sosnowski,PSL-TD,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
10,91,10-91,Zdzisław Gawlik,KO,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
10,215,10-215,Łukasz Litewka,Lewica,socjolog,socjolog,socjolog,Edukacja i nauka,Edukacja i nauka
10,53,10-53,Żaneta Cwalina-Śliwowska,Centrum,"pedagog, trener",pedagog,pedagog,Edukacja i nauka,Edukacja i nauka
10,196,10-196,Henryka Krzywonos-Strycharska,KO,emeryt,emeryt,emeryt,Inne,Inne
10,49,10-49,Janusz Cichoń,KO,"emeryt, nauczyciel akademicki",emeryt,emeryt,Inne,Inne
10,492,10-492,Rafał Romanowski,PiS,"politolog, polityk, ekspert ds. bezpieczeństwa",ekspert ds. bezpieczeństwa,ekspert ds. bezpieczeństwa,Inne,Inne
10,74,10-74,Adam Dziedzic,PSL-TD,inżynier mechanik,inżynier mechanik,inżynier mechanik,Inżynieria i techniczne,Technika i IT
10,195,10-195,Adam Krzemiński,KO,"nauczyciel, pracownik administracji samorządowej, technik elektronik",technik elektronik,technik elektronik,Inżynieria i techniczne,Technika i IT
10,120,10-120,Andrzej Grzyb,PSL-TD,"ekonomista, inżynier ogrodnik",inżynier ogrodnik,inżynier ogrodnik,Inżynieria i techniczne,Technika i IT
10,285,10-285,Bartłomiej Pejo,Konfederacja,"inżynier, menedżer",inżynier,inżynier,Inżynieria i techniczne,Technika i IT
10,419,10-419,Dariusz Wieczorek,Lewica,inżynier elektryk,inżynier elektryk,inżynier elektryk,Inżynieria i techniczne,Technika i IT
10,228,10-228,Ewa Malik,PiS,inżynier metalurg,inżynier metalurg,inżynier metalurg,Inżynieria i techniczne,Technika i IT
10,357,10-357,Franciszek Sterczewski,KO,architekt,architekt,architekt,Inżynieria i techniczne,Technika i IT
10,493,10-493,Henryk Smolarz,PSL-TD,inżynier rolnik,inżynier rolnik,inżynier rolnik,Inżynieria i techniczne,Technika i IT
10,24,10-24,Jacek Bogucki,PiS,inżynier mechanik,inżynier mechanik,inżynier mechanik,Inżynieria i techniczne,Technika i IT
10,156,10-156,Jacek Karnowski,KO,"ekonomista, inżynier budownictwa",inżynier budownictwa,inżynier budownictwa,Inżynieria i techniczne,Technika i IT
10,278,10-278,Jacek Osuch,PiS,inżynier mechanik,inżynier mechanik,inżynier mechanik,Inżynieria i techniczne,Technika i IT
10,320,10-320,Jarosław Rzepa,PSL-TD,inżynier ogrodnik,inżynier ogrodnik,inżynier ogrodnik,Inżynieria i techniczne,Technika i IT
10,235,10-235,Jerzy Materna,PiS,inżynier budownictwa,inżynier budownictwa,inżynier budownictwa,Inżynieria i techniczne,Technika i IT
10,295,10-295,Kazimierz Plocke,KO,inżynier rolnik,inżynier rolnik,inżynier rolnik,Inżynieria i techniczne,Technika i IT
10,334,10-334,Krystyna Sibińska,KO,inżynier budownictwa,inżynier budownictwa,inżynier budownictwa,Inżynieria i techniczne,Technika i IT
10,54,10-54,Krzysztof Czarnecki,PiS,technik budowlano-drogowy,technik budowlano-drogowy,technik budowlano-drogowy,Inżynieria i techniczne,Technika i IT
10,85,10-85,Krzysztof Gadowski,KO,inżynier transportu,inżynier transportu,inżynier transportu,Inżynieria i techniczne,Technika i IT
10,125,10-125,Krzysztof Habura,KO,inżynier budownictwa,inżynier budownictwa,inżynier budownictwa,Inżynieria i techniczne,Technika i IT
10,485,10-485,Krzysztof Szymański,Konfederacja,inżynier elektryk,inżynier elektryk,inżynier elektryk,Inżynieria i techniczne,Technika i IT
10,386,10-386,Krzysztof Tchórzewski,PiS,"ekonomista, inżynier elektryk",inżynier elektryk,inżynier elektryk,Inżynieria i techniczne,Technika i IT
10,208,10-208,Maciej Lasek,KO,"inżynier mechanik, nauczyciel akademicki",inżynier mechanik,inżynier mechanik,Inżynieria i techniczne,Technika i IT
10,123,10-123,Marcin Gwóźdź,PiS,inżynier,inżynier,inżynier,Inżynieria i techniczne,Technika i IT
10,160,10-160,Marcin Kierwiński,KO,elektronik,elektronik,elektronik,Inżynieria i techniczne,Technika i IT
10,119,10-119,Marek Gróbarczyk,PiS,inżynier mechanik,inżynier mechanik,inżynier mechanik,Inżynieria i techniczne,Technika i IT
10,193,10-193,Mariusz Krystian,PiS,"nauczyciel, technik elektryk",technik elektryk,technik elektryk,Inżynieria i techniczne,Technika i IT
10,15,10-15,Paweł Bejda,PSL-TD,"inżynier mechanik, menedżer",inżynier mechanik,inżynier mechanik,Inżynieria i techniczne,Technika i IT
10,322,10-322,Paweł Sałek,PiS,"inżynier mechanik, urzędnik państwowy",inżynier mechanik,inżynier mechanik,Inżynieria i techniczne,Technika i IT
10,301,10-301,Piotr Polak,PiS,inżynier mechanizacji rolnictwa,inżynier mechanizacji rolnictwa,inżynier mechanizacji rolnictwa,Inżynieria i techniczne,Technika i IT
10,405,10-405,Piotr Uściński,PiS,"elektronik, menedżer, parlamentarzysta",elektronik,elektronik,Inżynieria i techniczne,Technika i IT
10,158,10-158,Rafał Kasprzyk,Centrum,"inżynier budownictwa, menedżer",inżynier budownictwa,inżynier budownictwa,Inżynieria i techniczne,Technika i IT
10,207,10-207,Stanisław Lamczyk,KO,inżynier mechanik,inżynier mechanik,inżynier mechanik,Inżynieria i techniczne,Technika i IT
10,46,10-46,Tadeusz Chrzan,PiS,geodeta,geodeta,geodeta,Inżynieria i techniczne,Technika i IT
10,280,10-280,Teresa Pamuła,PiS,inżynier ogrodnik,inżynier ogrodnik,inżynier ogrodnik,Inżynieria i techniczne,Technika i IT
10,64,10-64,Władysław Dajczak,PiS,inżynier mechanik,inżynier mechanik,inżynier mechanik,Inżynieria i techniczne,Technika i IT
10,42,10-42,Zbigniew Chmielowiec,PiS,inżynier inżynierii środowiska,inżynier inżynierii środowiska,inżynier inżynierii środowiska,Inżynieria i techniczne,Technika i IT
10,450,10-450,Zbigniew Ziejewski,PSL-TD,inżynier rolnik,inżynier rolnik,inżynier rolnik,Inżynieria i techniczne,Technika i IT
10,442,10-442,Adrian Zandberg,Razem,programista,programista,programista,IT,Technika i IT
10,263,10-263,Barbara Nowacka,KO,informatyk,informatyk,informatyk,IT,Technika i IT
10,470,10-470,Bożenna Hołownia,Polska2050,informatyk,informatyk,informatyk,IT,Technika i IT
10,16,10-16,Konrad Berkowicz,Konfederacja,programista,programista,programista,IT,Technika i IT
10,359,10-359,Mirosław Suchoń,Centrum,"ekonomista, informatyk",informatyk,informatyk,IT,Technika i IT
10,398,10-398,Sylwester Tułajew,PiS,informatyk,informatyk,informatyk,IT,Technika i IT
10,276,10-276,Łukasz Osmalak,Polska2050,inżynier informatyk,inżynier informatyk,inżynier informatyk,IT,Technika i IT
10,447,10-447,Bogdan Andrzej Zdrojewski,KO,"filozof, polityk, kulturoznawca",kulturoznawca,kulturoznawca,Media i kultura,"Kultura, media i sport"
10,434,10-434,Bogusław Wołoszański,KO,dziennikarz,dziennikarz,dziennikarz,Media i kultura,"Kultura, media i sport"
10,45,10-45,Dominika Chorosińska,PiS,aktorka,aktorka,aktorka,Media i kultura,"Kultura, media i sport"
10,222,10-222,Dorota Łoboda,KO,teatrolożka,teatrolożka,teatrolożka,Media i kultura,"Kultura, media i sport"
10,376,10-376,Ewa Szymanowska,Centrum,"menedżer marketingu, public relations",public relations,public relations,Media i kultura,"Kultura, media i sport"
10,34,10-34,Grzegorz Braun,Konfederacja,"publicysta, reżyser",publicysta,publicysta,Media i kultura,"Kultura, media i sport"
10,34,10-34,Grzegorz Braun,Konfederacja,"publicysta, reżyser",reżyser,reżyser,Media i kultura,"Kultura, media i sport"
10,372,10-372,Henryk Szopiński,KO,"animator kultury, muzyk",animator kultury,animator kultury,Media i kultura,"Kultura, media i sport"
10,372,10-372,Henryk Szopiński,KO,"animator kultury, muzyk",muzyk,muzyk,Media i kultura,"Kultura, media i sport"
10,163,10-163,Joanna Kluzik-Rostkowska,KO,dziennikarz,dziennikarz,dziennikarz,Media i kultura,"Kultura, media i sport"
10,213,10-213,Joanna Lichocka,PiS,dziennikarz,dziennikarz,dziennikarz,Media i kultura,"Kultura, media i sport"
10,138,10-138,Klaudia Jachira,KO,aktorka,aktorka,aktorka,Media i kultura,"Kultura, media i sport"
10,83,10-83,Konrad Frysztak,KO,"dziennikarz, prawnik",dziennikarz,dziennikarz,Media i kultura,"Kultura, media i sport"
10,439,10-439,Maciej Wróbel,KO,dziennikarz,dziennikarz,dziennikarz,Media i kultura,"Kultura, media i sport"
10,421,10-421,Monika Wielichowska,KO,"dziennikarz, ekonomista, pracownik samorządowy",dziennikarz,dziennikarz,Media i kultura,"Kultura, media i sport"
10,146,10-146,Norbert Jakub Kaczmarczyk,PiS,"dziennikarz, parlamentarzysta, politolog, rolnik",dziennikarz,dziennikarz,Media i kultura,"Kultura, media i sport"
10,128,10-128,Paulina Hennig-Kloska,Centrum,"bankowiec, dziennikarz, ekonomista",dziennikarz,dziennikarz,Media i kultura,"Kultura, media i sport"
10,200,10-200,Paweł Kukiz,Demokracja,muzyk,muzyk,muzyk,Media i kultura,"Kultura, media i sport"
10,2,10-2,Piotr Adamowicz,KO,dziennikarz,dziennikarz,dziennikarz,Media i kultura,"Kultura, media i sport"
10,11,10-11,Piotr Babinetz,PiS,"historyk, muzealnik",muzealnik,muzealnik,Media i kultura,"Kultura, media i sport"
10,133,10-133,Szymon Hołownia,Polska2050,"polityk, publicysta",publicysta,publicysta,Media i kultura,"Kultura, media i sport"
10,455,10-455,Tomasz Zimoch,niez.,"dziennikarz, prawnik",dziennikarz,dziennikarz,Media i kultura,"Kultura, media i sport"
10,10,10-10,Urszula Augustyn,KO,dziennikarz,dziennikarz,dziennikarz,Media i kultura,"Kultura, media i sport"
10,3,10-3,Adam Andruszkiewicz,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
10,371,10-371,Adam Szłapka,KO,politolog,politolog,politolog,Polityka,Polityka
10,350,10-350,Agnieszka Anna Soin,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
10,36,10-36,Agnieszka Buczyńska,Polska2050,"politolog, socjolog",politolog,politolog,Polityka,Polityka
10,302,10-302,Agnieszka Pomaska,KO,politolog,politolog,politolog,Polityka,Polityka
10,250,10-250,Aleksander Mikołaj Mrówczyński,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
10,425,10-425,Aleksandra Karolina Uznańska-Wiśniewska,KO,politolog,politolog,politolog,Polityka,Polityka
10,92,10-92,Andrzej Gawron,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
10,96,10-96,Artur Daniel Gierada,KO,politolog,politolog,politolog,Polityka,Polityka
10,459,10-459,Bożena Żelazowska,PSL-TD,politolog,politolog,politolog,Polityka,Polityka
10,392,10-392,Cezary Tomczyk,KO,politolog,politolog,politolog,Polityka,Polityka
10,143,10-143,Danuta Jazłowiecka,KO,polityk,polityk,polityk,Polityka,Polityka
10,356,10-356,Dariusz Stefaniuk,PiS,politolog,politolog,politolog,Polityka,Polityka
